,Date,Date_YMD,Daily Confirmed,Total Confirmed,Daily Recovered,Total Recovered,Daily Deceased,Total Deceased,decConf,recConf,decConf2,recConf2,index,deathRate,deathRate1,recoveredRate,recoveredRate1,infecRate,infecRate1
358,22 January 2021,2021-01-22,14323,10640470,17166,10299896,153,152630,0.010682119667667389,1.1984919360469175,0.014344291182626331,0.9679925792751636,359,0.010682119667667389,0.014344291182626331,1.1984919360469175,0.9679925792751636,1.037895252774867e-05,0.007710461006977163
359,23 January 2021,2021-01-23,14896,10655366,16033,10315929,156,152786,0.010472610096670247,1.0763292158968851,0.014338878645745252,0.9681440318427353,360,0.010472610096670247,0.014338878645745252,1.0763292158968851,0.9681440318427353,1.0794168599688906e-05,0.0077212551755768515
360,24 January 2021,2021-01-24,13232,10668598,13148,10329077,131,152917,0.009900241837968561,0.9936517533252721,0.014333373513558201,0.9681756684430325,361,0.009900241837968561,0.014333373513558201,0.9936517533252721,0.9681756684430325,9.588375329691435e-06,0.007730843550906543
361,25 January 2021,2021-01-25,9098,10677696,16092,10345169,116,153033,0.012750054957133435,1.7687403825016488,0.014332024436732418,0.968857794790187,362,0.012750054957133435,0.014332024436732418,1.7687403825016488,0.968857794790187,6.592732674541465e-06,0.007737436283581084
362,26 January 2021,2021-01-26,12733,10690429,13250,10358419,138,153171,0.010837980051833817,1.0406031571507108,0.014327862801389916,0.9689432482082805,363,0.010837980051833817,0.014327862801389916,1.0406031571507108,0.9689432482082805,9.226782275767914e-06,0.007746663065856852
363,27 January 2021,2021-01-27,11556,10701985,14261,10372680,123,153294,0.010643821391484943,1.2340775354794047,0.014323884774646946,0.969229540127369,364,0.010643821391484943,0.014323884774646946,1.2340775354794047,0.969229540127369,8.373886435150711e-06,0.007755036952292003
364,28 January 2021,2021-01-28,18912,10720897,20315,10392995,162,153456,0.008565989847715736,1.0741857021996617,0.014313727666630879,0.9694146861032243,365,0.008565989847715736,0.014313727666630879,1.0741857021996617,0.9694146861032243,1.3704304280163574e-05,0.007768741256572166
365,29 January 2021,2021-01-29,13054,10733951,14886,10407881,137,153593,0.010494867473571319,1.1403401256319903,0.014309083393430807,0.9696225555715692,366,0.010494867473571319,0.014309083393430807,1.1403401256319903,0.9696225555715692,9.459390232299877e-06,0.007778200646804467
366,30 January 2021,2021-01-30,13073,10747024,14077,10421958,128,153721,0.00979117264591142,1.0767995104413677,0.014303587672270947,0.9697529288108038,367,0.00979117264591142,0.014303587672270947,1.0767995104413677,0.9697529288108038,9.473158304493358e-06,0.00778767380510896
367,31 January 2021,2021-01-31,11527,10758551,11882,10433840,116,153837,0.01006332957404355,1.0307972586102194,0.014299044546054575,0.9698183333424734,368,0.01006332957404355,0.014299044546054575,1.0307972586102194,0.9698183333424734,8.352872009171188e-06,0.007796026677118131
368,1 February 2021,2021-02-01,8579,10767130,13443,10447283,94,153931,0.010956987993938688,1.5669658468352954,0.014296381672739162,0.9702941266614223,369,0.010956987993938688,0.014296381672739162,1.5669658468352954,0.9702941266614223,6.216646913045859e-06,0.007802243324031177
369,2 February 2021,2021-02-02,11001,10778131,14250,10461533,113,154044,0.010271793473320608,1.2953367875647668,0.014292273864550356,0.9706258905184952,370,0.010271793473320608,0.014292273864550356,1.2953367875647668,0.9706258905184952,7.971713800025352e-06,0.007810215037831202
370,3 February 2021,2021-02-03,12925,10791056,17813,10479346,107,154151,0.00827852998065764,1.3781818181818182,0.01428507089574922,0.9711140411096004,371,0.00827852998065764,0.01428507089574922,1.3781818181818182,0.9711140411096004,9.36591226845993e-06,0.007819580950099662
371,4 February 2021,2021-02-04,12401,10803457,15788,10495134,120,154271,0.00967663898072736,1.2731231352310297,0.014279780999729994,0.9714607092896284,372,0.00967663898072736,0.014279780999729994,1.2731231352310297,0.9714607092896284,8.986203330071303e-06,0.007828567153429734
372,5 February 2021,2021-02-05,11711,10815168,14512,10509646,95,154366,0.008112031423448041,1.239176842285031,0.01427310236882127,0.9717506006379188,373,0.008112031423448041,0.01427310236882127,1.239176842285031,0.9717506006379188,8.48620491883437e-06,0.007837053358348568
373,6 February 2021,2021-02-06,12069,10827237,11761,10521407,75,154441,0.006214267959234402,0.9744800729140773,0.014264119276229014,0.9717536431501407,374,0.006214267959234402,0.014264119276229014,0.9744800729140773,0.9717536431501407,8.745624384374692e-06,0.007845798982732943
374,7 February 2021,2021-02-07,11786,10839023,11756,10533163,86,154527,0.0072967928050229084,0.9974546071610385,0.014256543232724942,0.9717815895399429,375,0.0072967928050229084,0.014256543232724942,0.9974546071610385,0.9717815895399429,8.540552572229689e-06,0.007854339535305172
375,8 February 2021,2021-02-08,8715,10847738,13600,10546763,78,154605,0.008950086058519793,1.5605278255880666,0.014252280060598808,0.972254584319791,376,0.008950086058519793,0.014252280060598808,1.5605278255880666,0.972254584319791,6.315197324536037e-06,0.007860654732629709
376,9 February 2021,2021-02-09,10731,10858469,12928,10559691,94,154699,0.00875966825086199,1.2047339483738702,0.014246851927283671,0.9724843345779225,377,0.00875966825086199,0.014246851927283671,1.2047339483738702,0.9724843345779225,7.776062247802205e-06,0.00786843079487751
377,10 February 2021,2021-02-10,12539,10871008,11796,10571487,110,154809,0.008772629396283595,0.9407448759869208,0.014240537767978829,0.9724477251787507,378,0.008772629396283595,0.014240537767978829,0.9407448759869208,0.9724477251787507,9.08620301231869e-06,0.00787751699788983
378,11 February 2021,2021-02-11,9353,10880361,15722,10587209,85,154894,0.00908799315727574,1.6809579813963433,0.014236108526178497,0.9730567763330646,379,0.00908799315727574,0.014236108526178497,1.6809579813963433,0.9730567763330646,6.777514696085549e-06,0.007884294512585915
379,12 February 2021,2021-02-12,12137,10892498,11358,10598567,104,154998,0.008568839087089067,0.9358160995303617,0.014229793753462245,0.9730152807923398,380,0.008568839087089067,0.014229793753462245,0.9358160995303617,0.9730152807923398,8.79489959011978e-06,0.007893089412176035
380,13 February 2021,2021-02-13,12198,10904696,11107,10609674,89,155087,0.007296278078373504,0.9105591080505001,0.014222037918342704,0.972945417277107,381,0.007296278078373504,0.014222037918342704,0.9105591080505001,0.972945417277107,8.83910234821464e-06,0.007901928514524249
381,14 February 2021,2021-02-14,11706,10916402,9500,10619174,91,155178,0.007773791218178712,0.8115496326670084,0.014215123261308991,0.9727723475188986,382,0.007773791218178712,0.014215123261308991,0.8115496326670084,0.9727723475188986,8.48258174194135e-06,0.00791041109626619
382,15 February 2021,2021-02-15,9086,10925488,11793,10630967,82,155260,0.009024873431653093,1.2979308826766454,0.014210806876544095,0.9730427601952425,383,0.009024873431653093,0.014210806876544095,1.2979308826766454,0.9730427601952425,6.584037049998214e-06,0.00791699513331619
383,16 February 2021,2021-02-16,11592,10937080,11836,10642803,99,155359,0.008540372670807454,1.0210489993098688,0.014204796892772112,0.9730936410815318,384,0.008540372670807454,0.014204796892772112,1.0210489993098688,0.9730936410815318,8.399973308780464e-06,0.00792539510662497
384,17 February 2021,2021-02-17,12862,10949942,12028,10654831,100,155459,0.007774840615767377,0.9351578292645001,0.014197244149786363,0.973049080990566,385,0.007774840615767377,0.014197244149786363,0.9351578292645001,0.973049080990566,9.320260239607862e-06,0.007934715366864577
385,18 February 2021,2021-02-18,13237,10963179,10914,10665745,100,155559,0.007554581853894387,0.8245070635340334,0.0141892237643844,0.9728697305772349,386,0.007554581853894387,0.0141892237643844,0.8245070635340334,0.9728697305772349,9.591998506584456e-06,0.007944307365371162
386,19 February 2021,2021-02-19,13916,10977095,10214,10675959,100,155659,0.007185972980741593,0.7339752802529462,0.014180345528575639,0.9725668767556443,387,0.007185972980741593,0.014180345528575639,0.7339752802529462,0.9725668767556443,1.008402592865674e-05,0.007954391391299819
387,20 February 2021,2021-02-20,13919,10991014,11413,10687372,89,155748,0.006394137509878583,0.8199583303398232,0.014170485089000888,0.9723736135719598,388,0.006394137509878583,0.014170485089000888,0.8199583303398232,0.9723736135719598,1.0086199834792554e-05,0.007964477591134611
388,21 February 2021,2021-02-21,14278,11005292,9715,10697087,83,155831,0.00581313909511136,0.6804174254097213,0.014159642470186161,0.9719948366658513,389,0.00581313909511136,0.014159642470186161,0.6804174254097213,0.9719948366658513,1.034634393571148e-05,0.007974823935070322
389,22 February 2021,2021-02-22,10494,11015786,13233,10710320,76,155907,0.0072422336573279966,1.2610062893081762,0.014153052719070613,0.9722701584798398,390,0.0072422336573279966,0.014153052719070613,1.2610062893081762,0.9722701584798398,7.604323663072998e-06,0.007982428258733396
390,23 February 2021,2021-02-23,13682,11029468,13969,10724289,103,156010,0.007528139160941383,1.0209764654290308,0.014144834546870258,0.9723305784104909,391,0.007528139160941383,0.014144834546870258,1.0209764654290308,0.9723305784104909,9.914461250063347e-06,0.007992342719983458
391,24 February 2021,2021-02-24,16930,11046398,12100,10736389,141,156151,0.00832841110454814,0.7147076196101595,0.014135920143380675,0.9719357386905668,392,0.00832841110454814,0.014135920143380675,0.7147076196101595,0.9719357386905668,1.226807695976995e-05,0.008004610796943229
392,25 February 2021,2021-02-25,16599,11062997,12222,10748611,119,156270,0.007169106572685101,0.7363094162298933,0.014125467086360052,0.9715822032673425,393,0.007169106572685101,0.014125467086360052,0.7363094162298933,0.9715822032673425,1.2028222649451944e-05,0.00801663901959268
393,26 February 2021,2021-02-26,16562,11079559,12790,10761401,114,156384,0.006883226663446444,0.7722497282936843,0.014114641205484803,0.9712842361325031,394,0.006883226663446444,0.014114641205484803,0.7722497282936843,0.9712842361325031,1.2001411140443587e-05,0.008028640430733125
394,27 February 2021,2021-02-27,16805,11096364,11709,10773110,111,156495,0.006605177030645641,0.6967569175840523,0.014103268421980389,0.9708684754753899,395,0.006605177030645641,0.014103268421980389,0.6967569175840523,0.9708684754753899,1.217749753744442e-05,0.008040817928270569
395,28 February 2021,2021-02-28,15614,11111978,11291,10784401,108,156603,0.0069168694761111826,0.7231330856923274,0.014093170450841425,0.9705203700007325,396,0.0069168694761111826,0.014093170450841425,0.7231330856923274,0.9705203700007325,1.1314456801526757e-05,0.008052132385072096
396,1 March 2021,2021-03-01,12270,11124248,12472,10796873,92,156695,0.007497962510187449,1.0164629176854116,0.014085895963484453,0.9705710444427345,397,0.007497962510187449,0.014085895963484453,1.0164629176854116,0.9705710444427345,8.891276095474145e-06,0.008061023661167569
397,2 March 2021,2021-03-02,14998,11139246,13113,10809986,98,156793,0.006534204560608081,0.8743165755434058,0.014075728285379459,0.970441446395923,398,0.006534204560608081,0.014075728285379459,0.8743165755434058,0.970441446395923,1.086808140830654e-05,0.008071891742575875
398,3 March 2021,2021-03-03,17425,11156671,14071,10824057,87,156880,0.0049928263988522235,0.8075179340028694,0.014061542193007216,0.9701869849886225,399,0.0049928263988522235,0.014061542193007216,0.8075179340028694,0.9701869849886225,1.2626771472179053e-05,0.008084518514048055
399,4 March 2021,2021-03-04,16824,11173495,13788,10837845,113,156993,0.0067165953399904894,0.8195435092724679,0.014050482861450244,0.9699601601826465,400,0.0067165953399904894,0.014050482861450244,0.8195435092724679,0.9699601601826465,1.21912656096379e-05,0.008096709779657693
400,5 March 2021,2021-03-05,18324,11191819,14186,10852031,109,157102,0.005948482864003493,0.774175944117005,0.014037217721265864,0.9696396090751647,401,0.005948482864003493,0.014037217721265864,0.774175944117005,0.9696396090751647,1.3278218677544274e-05,0.008109987998335236
401,6 March 2021,2021-03-06,18724,11210543,14379,10866410,100,157202,0.005340739158299509,0.7679448835718864,0.014022692745569951,0.9693027358264448,402,0.005340739158299509,0.014022692745569951,0.7679448835718864,0.9693027358264448,1.3568072828985975e-05,0.008123556071164223
402,7 March 2021,2021-03-07,18650,11229193,14303,10880713,97,157299,0.005201072386058981,0.766916890080429,0.014008041361476287,0.9689666033881509,403,0.005201072386058981,0.014008041361476287,0.766916890080429,0.9689666033881509,1.351444981096926e-05,0.008137070520975193
403,8 March 2021,2021-03-08,15353,11244546,16606,10897319,76,157375,0.004950172604702664,1.081612714127532,0.013995673991640036,0.9691204073512617,404,0.004950172604702664,0.013995673991640036,1.081612714127532,0.9691204073512617,1.1125326967711049e-05,0.008148195847942904
404,9 March 2021,2021-03-09,17873,11262419,20643,10917962,133,157508,0.007441392043865048,1.1549823756504225,0.013985272613281393,0.9694153627209217,405,0.007441392043865048,0.013985272613281393,1.1549823756504225,0.9694153627209217,1.2951408121793757e-05,0.008161147256064698
405,10 March 2021,2021-03-10,22851,11285270,18154,10936116,125,157633,0.005470220121657696,0.7944510087085904,0.01396803089336808,0.9690610858224925,406,0.005470220121657696,0.01396803089336808,0.7944510087085904,0.9690610858224925,1.6558643036485712e-05,0.008177705899101183
406,11 March 2021,2021-03-11,23298,11308568,15092,10951208,119,157752,0.005107734569490943,0.647780925401322,0.013949776841771655,0.9683991819300198,407,0.005107734569490943,0.013949776841771655,0.647780925401322,0.9683991819300198,1.6882555050721814e-05,0.008194588454151904
407,12 March 2021,2021-03-12,24845,11333413,19972,10971180,140,157892,0.005634936606963172,0.803863956530489,0.013931549128228186,0.9680384893765012,408,0.005634936606963172,0.013931549128228186,0.803863956530489,0.9680384893765012,1.8003565981422587e-05,0.008212592020133327
408,13 March 2021,2021-03-13,25154,11358567,16508,10987688,159,158051,0.00632106225649996,0.6562773316371153,0.013914695401277292,0.967348081848705,409,0.00632106225649996,0.013914695401277292,0.6562773316371153,0.967348081848705,1.8227478313411302e-05,0.008230819498446739
409,14 March 2021,2021-03-14,26513,11385080,17590,11005278,120,158171,0.0045260815449025,0.6634481197902915,0.0138928316709237,0.9666403749468603,410,0.0045260815449025,0.0138928316709237,0.6634481197902915,0.9666403749468603,1.9212257792934476e-05,0.008250031756239673
410,15 March 2021,2021-03-15,24437,11409517,20186,11025464,130,158301,0.00531980193968163,0.8260424765724107,0.01387446988334388,0.9663392411790963,411,0.00531980193968163,0.01387446988334388,0.8260424765724107,0.9663392411790963,1.7707914746952053e-05,0.008267739670986625
411,16 March 2021,2021-03-16,28869,11438386,17746,11043210,187,158488,0.006477536457792095,0.6147078180747515,0.013855800984509527,0.9654517691569422,412,0.006477536457792095,0.013855800984509527,0.6147078180747515,0.9654517691569422,2.091949874492609e-05,0.008288659169731552
412,17 March 2021,2021-03-17,35838,11474224,17793,11061003,171,158659,0.004771471622300351,0.4964841788046208,0.013827427458275175,0.9639870199501073,413,0.004771471622300351,0.013827427458275175,0.4964841788046208,0.9639870199501073,2.5969482698419106e-05,0.00831462865242997
413,18 March 2021,2021-03-18,39687,11513911,20356,11081359,156,158815,0.003930758182780256,0.5129135485171467,0.013793314886661882,0.9624322265475215,414,0.003930758182780256,0.013793314886661882,0.5129135485171467,0.9624322265475215,2.8758604270666865e-05,0.008343387256700637
414,19 March 2021,2021-03-19,40906,11554817,23623,11104982,188,159003,0.0045959028015450055,0.577494744047328,0.013760754497453313,0.9610694829697433,415,0.0045959028015450055,0.013760754497453313,0.577494744047328,0.9610694829697433,2.9641934797185446e-05,0.008373029191497823
415,20 March 2021,2021-03-20,43815,11598632,22971,11127953,196,159199,0.00447335387424398,0.524272509414584,0.013725670406647957,0.9594194384303252,416,0.00447335387424398,0.013725670406647957,0.524272509414584,0.9594194384303252,3.174989911354521e-05,0.008404779090611368
416,21 March 2021,2021-03-21,47009,11645641,21205,11149158,213,159412,0.0045310472462719905,0.4510838350103172,0.013688555228518551,0.9573674819617056,417,0.0045310472462719905,0.013688555228518551,0.4510838350103172,0.9573674819617056,3.4064384512807185e-05,0.008438843475124176
417,22 March 2021,2021-03-22,40636,11686277,29779,11178937,197,159609,0.004847918102175411,0.7328231125110739,0.013657814203787913,0.9565866871031724,418,0.004847918102175411,0.013657814203787913,0.7328231125110739,0.9565866871031724,2.9446283244962297e-05,0.008468289758369137
418,23 March 2021,2021-03-23,47239,11733516,23913,11202850,277,159886,0.00586379897965664,0.5062130866445098,0.013626435588445953,0.954773488185468,419,0.00586379897965664,0.013626435588445953,0.5062130866445098,0.954773488185468,3.423105064988616e-05,0.008502520809019023
419,24 March 2021,2021-03-24,53419,11786935,26575,11229425,249,160135,0.004661262846552725,0.4974821692656171,0.013585804961170992,0.9527010202397824,420,0.004661262846552725,0.013585804961170992,0.4974821692656171,0.9527010202397824,3.8709297289660423e-05,0.008541230106308684
420,25 March 2021,2021-03-25,59083,11846018,32917,11262342,257,160392,0.004349812974967419,0.5571314929844456,0.013539739682988832,0.9507280843233565,421,0.004349812974967419,0.013539739682988832,0.5571314929844456,0.9507280843233565,4.2813632074074895e-05,0.008584043738382759
421,26 March 2021,2021-03-26,62276,11908294,30341,11292683,292,160684,0.004688804675958636,0.4872021324426745,0.013493452546603233,0.9483040139922646,422,0.004688804675958636,0.013493452546603233,0.4872021324426745,0.9483040139922646,4.5127392837958266e-05,0.008629171131220716
422,27 March 2021,2021-03-27,62632,11970926,28728,11321411,311,160995,0.004965512836888492,0.45867926938306297,0.013448834283997745,0.9457422926179646,423,0.004965512836888492,0.013448834283997745,0.45867926938306297,0.9457422926179646,4.538536303274138e-05,0.00867455649425346
423,28 March 2021,2021-03-28,68206,12039132,32269,11353680,295,161290,0.004325132686273935,0.4731108700114359,0.013397145242696898,0.9430646661237704,424,0.004325132686273935,0.013397145242696898,0.4731108700114359,0.9430646661237704,4.9424480633081464e-05,0.00872398097488654
424,29 March 2021,2021-03-29,56152,12095284,36989,11390669,266,161556,0.004737142043026072,0.6587298760507194,0.013356941432710469,0.9417446502289653,425,0.004737142043026072,0.013356941432710469,0.6587298760507194,0.9417446502289653,4.068972577938584e-05,0.008764670700665925
425,30 March 2021,2021-03-30,53237,12148521,41242,11431911,355,161911,0.006668294607134136,0.7746867779927494,0.01332763058153334,0.9410125726415586,426,0.006668294607134136,0.01332763058153334,0.7746867779927494,0.9410125726415586,3.857741365075445e-05,0.00880324811431668
426,31 March 2021,2021-03-31,72113,12220634,40423,11472334,458,162369,0.006351143344473257,0.5605508022131932,0.013286462879094489,0.938767497660105,427,0.006351143344473257,0.013286462879094489,0.5605508022131932,0.938767497660105,5.2255631057288273e-05,0.008855503745373968
427,1 April 2021,2021-04-01,81398,12302032,50384,11522718,468,162837,0.005749527015405784,0.6189832674021475,0.01323659375946998,0.936651603572483,428,0.005749527015405784,0.01323659375946998,0.6189832674021475,0.936651603572483,5.898387054762873e-05,0.008914487615921597
428,2 April 2021,2021-04-02,89023,12391055,44179,11566897,713,163550,0.008009166170540198,0.4962650101659122,0.013199037531509625,0.9334876650938924,429,0.008009166170540198,0.013199037531509625,0.4962650101659122,0.9334876650938924,6.450921530948613e-05,0.008978996831231083
429,3 April 2021,2021-04-03,92994,12484049,60059,11626956,514,164064,0.005527238316450524,0.6458373658515603,0.013141890103122793,0.9313449506646442,430,0.005527238316450524,0.013141890103122793,0.6458373658515603,0.9313449506646442,6.738674239792361e-05,0.009046383573629007
430,4 April 2021,2021-04-04,103794,12587843,52840,11679796,477,164541,0.00459564136655298,0.5090853035820952,0.013071421370603367,0.9278631771940594,431,0.00459564136655298,0.013071421370603367,0.5090853035820952,0.9278631771940594,7.521280448684952e-05,0.009121596378115857
431,5 April 2021,2021-04-05,96563,12684406,50100,11729896,446,164987,0.004618746310698715,0.5188322649462009,0.013007073409665379,0.924749333945949,432,0.004618746310698715,0.013007073409665379,0.5188322649462009,0.924749333945949,6.997296606416218e-05,0.009191569344180018
432,6 April 2021,2021-04-06,115312,12799718,59714,11789610,630,165617,0.005463438323851811,0.5178472318579159,0.012939113189837464,0.9210835738724868,433,0.005463438323851811,0.012939113189837464,0.5178472318579159,0.9210835738724868,8.355915477761326e-05,0.009275128498957633
433,7 April 2021,2021-04-07,126276,12925994,59137,11848747,684,166301,0.005416706262472679,0.4683154360290158,0.012865625653237964,0.9166604131179389,434,0.005416706262472679,0.012865625653237964,0.4683154360290158,0.9166604131179389,9.150405706863025e-05,0.009366632556026263
434,8 April 2021,2021-04-08,131878,13057872,61829,11910576,802,167103,0.006081378243528109,0.46883483219339084,0.012797108135230611,0.9121375979179456,435,0.006081378243528109,0.012797108135230611,0.46883483219339084,0.9121375979179456,9.556346445957126e-05,0.009462196020485833
435,9 April 2021,2021-04-09,144945,13202817,77263,11987839,773,167876,0.005333057366587326,0.533050467418676,0.012715165256020742,0.9079758509112108,436,0.005333057366587326,0.012715165256020742,0.533050467418676,0.9079758509112108,0.000105032274951793,0.009567228295437626
436,10 April 2021,2021-04-10,152565,13355382,90328,12078167,838,168714,0.005492740799003703,0.5920623996329434,0.012632660001788042,0.9043670184798908,437,0.005492740799003703,0.012632660001788042,0.5920623996329434,0.9043670184798908,0.00011055399653675738,0.009677782291974383
437,11 April 2021,2021-04-11,169914,13525296,75380,12153547,904,169618,0.005320338524194592,0.44363619242675706,0.012540797628384621,0.8985790033726434,438,0.005320338524194592,0.012540797628384621,0.44363619242675706,0.8985790033726434,0.00012312569572016252,0.009800907987694547
438,12 April 2021,2021-04-12,160838,13686134,96746,12250293,880,170498,0.005471343836655517,0.6015120804784939,0.01245771815473968,0.8950879042978828,439,0.005471343836655517,0.01245771815473968,0.6015120804784939,0.8950879042978828,0.00011654890502395034,0.009917456892718496
439,13 April 2021,2021-04-13,185297,13871431,82271,12332564,1026,171524,0.005537056725149355,0.44399531562842354,0.012365270749643638,0.8890621306482367,440,0.005537056725149355,0.012365270749643638,0.44399531562842354,0.8890621306482367,0.00013427276174923168,0.010051729654467729
440,14 April 2021,2021-04-14,199584,14071015,93425,12425989,1038,172562,0.005200817700817701,0.4680986451819785,0.012263649779351384,0.8830911629331644,441,0.005200817700817701,0.012263649779351384,0.4680986451819785,0.8830911629331644,0.0001446256274033506,0.01019635528187108
441,15 April 2021,2021-04-15,216828,14287843,117897,12543886,1184,173746,0.005460549375541904,0.5437351264596824,0.012160407977607257,0.8779411979820887,442,0.005460549375541904,0.012160407977607257,0.5437351264596824,0.8779411979820887,0.00015712123987200228,0.010353476521743081
442,16 April 2021,2021-04-16,234002,14521845,122886,12666772,1338,175084,0.005717899847009855,0.5251493576977975,0.012056594737101243,0.8722563834003186,443,0.005717899847009855,0.012056594737101243,0.5251493576977975,0.8722563834003186,0.00016956612786415168,0.010523042649607232
443,17 April 2021,2021-04-17,260895,14782740,138209,12804981,1498,176582,0.005741773510416067,0.529749516088848,0.011945146840166301,0.8662116089439441,444,0.005741773510416067,0.011945146840166301,0.529749516088848,0.8662116089439441,0.00018905374710095576,0.010712096396708188
444,18 April 2021,2021-04-18,275063,15057803,143839,12948820,1620,178202,0.005889559846289759,0.5229311103274522,0.011834528582954631,0.859940855913708,445,0.005889559846289759,0.011834528582954631,0.5229311103274522,0.859940855913708,0.00019932038114502077,0.010911416777853209
445,19 April 2021,2021-04-19,257003,15314806,154357,13103177,1757,179959,0.006836496072030287,0.6006038840013541,0.011750654889131473,0.8555888334465354,446,0.006836496072030287,0.011750654889131473,0.6006038840013541,0.8555888334465354,0.00018623346620742803,0.011097650244060637
446,20 April 2021,2021-04-20,294365,15609171,166656,13269833,2021,181980,0.006865626008526829,0.5661542642637541,0.011658530744521922,0.8501305418462005,447,0.006865626008526829,0.011658530744521922,0.5661542642637541,0.8501305418462005,0.00021330729322284,0.011310957537283478
447,21 April 2021,2021-04-21,315752,15924923,179434,13449267,2101,184081,0.006653956269477311,0.5682751019787682,0.01155930235895018,0.8445420426836601,448,0.006653956269477311,0.01155930235895018,0.5682751019787682,0.8445420426836601,0.00022880507006504912,0.011539762607348526
448,22 April 2021,2021-04-22,332531,16257454,192317,13641584,2257,186338,0.006787337120448921,0.5783430717737594,0.011461696277904276,0.8390971919711414,449,0.006787337120448921,0.011461696277904276,0.5783430717737594,0.8390971919711414,0.0002409637270826498,0.011780726334431177
449,23 April 2021,2021-04-23,345296,16602750,220545,13862129,2620,188958,0.007587692877994532,0.6387128724340856,0.011381126620589963,0.8349296953817892,450,0.007587692877994532,0.011381126620589963,0.6387128724340856,0.8349296953817892,0.00025021369769053306,0.01203094003212171
450,24 April 2021,2021-04-24,348996,16951746,215809,14077938,2761,191719,0.007911265458629899,0.6183709841946613,0.011309690459024102,0.830471268269357,451,0.007911265458629899,0.011309690459024102,0.6183709841946613,0.830471268269357,0.0002528948485913688,0.012283834880713078
451,25 April 2021,2021-04-25,354658,17306404,218626,14296564,2808,194527,0.007917486705502201,0.6164417551556711,0.011240174446407238,0.8260851878876744,452,0.007917486705502201,0.011240174446407238,0.6164417551556711,0.8260851878876744,0.00025699773410502603,0.012540832614818104
452,26 April 2021,2021-04-26,319471,17625875,249009,14545573,2762,197289,0.008645542161886368,0.7794416394602327,0.011193146439538462,0.8252397682384562,453,0.008645542161886368,0.011193146439538462,0.7794416394602327,0.8252397682384562,0.0002314999890380783,0.012772332603856183
453,27 April 2021,2021-04-27,362913,17988788,262349,14807922,3286,200575,0.009054511687374108,0.7228977743977206,0.011150000767144513,0.8231750799442408,454,0.009054511687374108,0.011150000767144513,0.7228977743977206,0.8231750799442408,0.00026297959915540415,0.013035312203011587
454,28 April 2021,2021-04-28,379404,18368192,274171,15082093,3646,204221,0.00960980906896079,0.7226360291404413,0.011118187353442298,0.8210983966195475,455,0.00960980906896079,0.011118187353442298,0.7226360291404413,0.8210983966195475,0.0002749295611839668,0.013310241764195553
455,29 April 2021,2021-04-29,386773,18754965,291727,15373820,3502,207723,0.009054406589911912,0.7542589580968682,0.011075627173924345,0.8197200048093931,456,0.009054406589911912,0.011075627173924345,0.7542589580968682,0.8197200048093931,0.0002802693992889015,0.013590511163484455
456,30 April 2021,2021-04-30,402014,19156979,299198,15673018,3525,211248,0.008768351350947976,0.744247712766222,0.011027208413184563,0.8181361998674217,457,0.008768351350947976,0.011027208413184563,0.744247712766222,0.8181361998674217,0.0002913135670942089,0.013881824730578664
457,1 May 2021,2021-05-01,392576,19549555,308688,15981706,3685,214933,0.009386717476361266,0.7863139876100423,0.010994265598372955,0.8174971757669164,458,0.009386717476361266,0.010994265598372955,0.7863139876100423,0.8174971757669164,0.000284474458390942,0.014166299188969606
458,2 May 2021,2021-05-02,370090,19919645,300004,16281710,3423,218356,0.009249101569888405,0.8106244427031263,0.010961841940456268,0.8173694862533946,459,0.009249101569888405,0.010961841940456268,0.8106244427031263,0.8173694862533946,0.00026818030726764684,0.014434479496237253
459,3 May 2021,2021-05-03,355769,20275414,318910,16600620,3439,221795,0.009666384648465719,0.8963962571218965,0.010939110787084299,0.8187561546215529,460,0.009666384648465719,0.010939110787084299,0.8963962571218965,0.8187561546215529,0.00025780280401065537,0.014692282300247909
460,4 May 2021,2021-05-04,382847,20658261,337699,16938319,3786,225581,0.00988906795665109,0.8820729952174106,0.010919650981270882,0.8199295671595977,461,0.00988906795665109,0.010919650981270882,0.8820729952174106,0.8199295671595977,0.00027742448079250126,0.014969706781040409
461,5 May 2021,2021-05-05,412624,21070885,330718,17269037,3979,229560,0.009643161813176161,0.8014996704021095,0.010894653926496205,0.8195686607373159,462,0.009643161813176161,0.010894653926496205,0.8014996704021095,0.8195686607373159,0.0002990019484612,0.015268708729501609
462,6 May 2021,2021-05-06,414280,21485165,328349,17597386,3923,233483,0.009469440957806314,0.7925774838273631,0.010867172767814444,0.8190482130344356,463,0.009469440957806314,0.010867172767814444,0.7925774838273631,0.8190482130344356,0.00030020194464816866,0.015568910674149778
463,7 May 2021,2021-05-07,406901,21892066,327675,17925061,4233,237716,0.01040302186526944,0.8052941624621223,0.01085854573981277,0.8187925707879741,464,0.01040302186526944,0.01085854573981277,0.8052941624621223,0.8187925707879741,0.0002948548601894479,0.015863765534339228
464,8 May 2021,2021-05-08,403808,22295874,386395,18311456,4092,241808,0.01013352880576908,0.956878021237816,0.010845414716642191,0.8212934823725682,465,0.01013352880576908,0.010845414716642191,0.956878021237816,0.8212934823725682,0.00029261356296342495,0.01615637909730265
